zcta,county,population,households,median_hh_income,pct_ba_plus,pct_asian_nh,pct_hispanic,median_age,log_density,owner_occupied_pct,avg_vehicles_per_hh,pct_hh_with_kids,pop_density_per_sqkm,total_vehicles_dmv,bev_pct,hev_pct,phev_pct,pct_new_BEV,avg_vehicle_age,home_charging_proxy,nearest_dcfast_km
95919,Yuba,1110.0,517.0,,4.3,0.0,3.0,37.8,2.8507065015037334,78.72,2.44,28.6,17.3,1065.0,0.47,2.82,0.28,1.47,8.19,59.77,26.96
95920,Glenn,171.0,77.0,,16.8,7.6,34.5,31.3,-0.10536051565782628,59.74,1.55,23.4,0.9,239.0,1.26,4.18,1.26,3.85,7.11,54.55,23.75
95922,Yuba,495.0,286.0,37250.0,18.1,0.0,12.7,64.0,1.0296194171811581,60.14,1.82,8.4,2.8,507.0,0.59,3.55,0.0,4.55,8.66,40.91,27.1
95923,Plumas,60.0,38.0,54583.0,16.7,3.3,5.0,75.3,0.8329091229351039,100.0,2.58,0.0,2.3,142.0,0.0,0.7,0.0,0.0,6.63,100.0,26.09
95925,Yuba,219.0,72.0,,53.3,0.0,37.4,26.7,0.8754687373538999,29.17,1.69,43.1,2.4,239.0,0.42,4.18,0.42,0.0,8.06,29.17,28.2
95926,Butte,42143.0,17035.0,62334.0,44.7,5.6,20.2,27.5,7.755295967027176,42.01,1.86,24.7,2333.9,23071.0,1.92,6.94,1.05,8.67,7.86,39.41,1.19
95928,Butte,37533.0,15807.0,65350.0,41.4,3.1,20.2,33.5,4.635699391022914,42.29,1.83,20.9,103.1,25837.0,2.51,6.24,1.04,10.41,7.59,40.09,4.38
95930,Butte,412.0,109.0,,0.0,0.0,0.0,27.6,2.2407096892759584,57.8,2.39,42.2,9.4,307.0,0.65,2.28,0.33,8.33,8.17,57.8,32.25
95932,Colusa,7672.0,2909.0,67589.0,14.3,1.2,51.6,39.2,3.1484533605716547,63.11,1.89,33.3,23.3,7438.0,0.55,2.62,0.42,3.27,7.53,59.68,16.02
95934,Plumas,57.0,49.0,,29.8,0.0,0.0,75.9,0.0,100.0,1.98,0.0,1.0,279.0,0.36,1.43,1.08,0.0,8.41,87.76,14.9
95935,Yuba,564.0,252.0,51603.0,32.7,6.9,6.4,54.0,2.2082744135228043,90.08,1.85,19.4,9.1,683.0,0.59,3.95,0.59,4.0,8.07,82.14,19.8
95936,Sierra,191.0,66.0,111643.0,14.2,0.0,20.9,61.9,-0.35667494393873245,100.0,3.31,0.0,0.7,634.0,0.63,2.05,0.16,6.38,7.72,100.0,35.45
95937,Yolo,996.0,447.0,46650.0,32.2,5.1,25.5,43.7,2.028148247292285,61.74,1.94,17.0,7.6,1405.0,0.78,4.34,0.36,2.31,7.95,28.41,2.24
95938,Butte,4327.0,1484.0,103229.0,40.2,5.0,17.1,46.5,3.1441522786722644,68.26,2.44,29.5,23.2,4145.0,1.69,3.91,0.58,7.25,7.52,62.2,12.49
95939,Glenn,323.0,156.0,35893.0,26.0,2.2,8.4,61.3,-0.916290731874155,42.95,1.42,12.2,0.4,287.0,0.0,2.44,0.0,0.0,7.83,31.41,31.19
95941,Butte,342.0,105.0,69464.0,1.2,1.5,0.0,33.9,2.0794415416798357,98.1,2.56,40.0,8.0,382.0,0.26,3.66,1.05,0.0,7.56,58.1,26.02
95942,Butte,2190.0,869.0,153270.0,34.3,0.0,9.8,44.1,2.7343675094195836,93.44,2.55,33.3,15.4,1366.0,2.34,4.39,0.73,14.08,7.65,86.65,36.84
95943,Glenn,536.0,254.0,64167.0,11.4,0.0,16.6,44.0,1.1631508098056809,56.69,2.18,12.2,3.2,1103.0,0.63,1.72,0.09,2.54,7.58,53.54,17.52
95944,Sierra,91.0,91.0,,26.4,0.0,0.0,,-0.35667494393873245,0.0,0.74,0.0,0.7,91.0,0.0,0.0,0.0,0.0,9.27,0.0,31.17
95945,Nevada,27675.0,12008.0,61068.0,32.4,0.9,10.9,49.4,5.083265985131163,56.35,1.78,24.3,161.3,22238.0,1.84,5.18,0.88,10.88,8.04,51.1,7.51
95946,Nevada,9448.0,3738.0,84700.0,35.3,1.0,14.5,57.0,4.441474093317302,82.18,2.25,17.7,84.9,9144.0,2.7,5.89,1.18,13.05,7.72,78.41,11.82
95947,Plumas,1105.0,469.0,97656.0,15.1,0.0,3.1,52.7,1.1631508098056809,84.65,2.35,24.9,3.2,1405.0,0.36,1.78,0.28,2.54,7.43,76.76,26.59
95948,Butte,11118.0,3721.0,60759.0,18.8,1.4,36.1,35.7,4.0163830207523885,56.09,2.18,37.5,55.5,9829.0,0.81,2.57,0.28,4.85,7.97,53.16,6.73
95949,Nevada,20709.0,8166.0,90309.0,32.3,0.6,8.4,54.4,4.046553898385752,86.25,2.34,17.4,57.2,19579.0,2.11,5.18,0.96,11.54,7.81,76.44,12.46
95950,Colusa,452.0,175.0,,13.8,0.0,42.3,57.5,1.2237754316221157,55.43,1.71,10.9,3.4,461.0,0.65,2.39,0.22,4.0,7.69,40.0,18.53
95951,Glenn,2743.0,772.0,71331.0,11.0,3.3,84.0,26.1,3.937690752176724,64.51,2.16,37.8,51.3,2160.0,0.97,2.27,0.19,6.8,8.3,59.07,13.97
95953,Sutter,10945.0,3401.0,66614.0,14.1,15.9,40.6,37.8,3.6027767550605247,68.04,2.28,38.9,36.7,9366.0,1.4,3.34,0.35,7.61,7.56,64.95,14.86
95954,Butte,8488.0,3460.0,61808.0,21.2,2.0,10.0,47.0,3.8199077165203406,83.87,2.19,27.2,45.6,6748.0,0.73,3.29,0.41,5.84,8.19,53.53,12.74
95955,Colusa,1311.0,472.0,61500.0,21.0,0.0,67.7,31.6,1.410986973710262,70.76,2.06,37.7,4.1,1466.0,0.27,2.18,0.55,2.55,7.69,70.55,6.42
95956,Plumas,486.0,192.0,63074.0,16.2,0.0,2.1,61.7,1.0296194171811581,80.73,1.58,17.7,2.8,456.0,0.88,1.54,0.44,14.29,8.1,62.5,20.44
95957,Sutter,770.0,281.0,79375.0,25.2,0.0,26.4,37.8,1.4586150226995167,60.5,2.41,39.5,4.3,678.0,0.88,1.47,0.0,6.35,7.76,51.25,18.25
95959,Nevada,18017.0,7256.0,79509.0,45.4,2.7,8.5,54.2,3.332204510175204,77.44,2.18,19.7,28.0,17435.0,3.09,6.44,1.49,16.39,7.83,75.77,15.07
95960,Sierra,568.0,251.0,40099.0,14.9,0.9,1.6,37.6,1.4816045409242156,56.57,1.41,29.5,4.4,1232.0,1.38,4.22,0.49,13.46,8.54,52.99,22.42
95961,Yuba,33439.0,9906.0,85404.0,17.6,8.0,38.6,32.1,5.649326288860142,72.0,2.23,48.3,284.1,25582.0,2.8,5.01,0.76,13.99,7.53,68.2,8.73
95962,Yuba,1136.0,450.0,66500.0,21.4,0.7,0.9,35.3,2.667228206581955,78.44,2.44,21.3,14.4,1301.0,1.61,7.92,0.69,10.84,8.49,69.56,22.01
95963,Glenn,16483.0,5642.0,68654.0,17.1,1.3,43.2,38.8,3.0155349008501706,67.81,2.26,38.6,20.4,14843.0,0.7,2.78,0.34,3.88,7.77,59.93,4.11
95965,Butte,20854.0,7218.0,53367.0,15.9,15.7,20.4,36.4,3.1822118404966093,60.99,1.98,31.2,24.1,16398.0,0.7,3.45,0.45,3.56,7.93,49.21,10.77
95966,Butte,29335.0,11593.0,63948.0,17.0,5.6,18.0,43.1,4.079230924412053,74.67,1.99,27.4,59.1,23646.0,0.77,3.55,0.51,4.42,7.94,58.35,11.95
95968,Butte,1346.0,563.0,37531.0,2.2,2.0,43.8,42.3,5.717356594683319,51.15,2.33,18.5,304.1,1670.0,0.66,2.63,0.24,5.77,8.26,37.48,7.33
95969,Butte,7804.0,3447.0,72250.0,30.3,1.7,7.9,59.3,3.910021002757473,80.94,1.98,18.4,49.9,10630.0,1.49,4.66,0.74,7.96,7.47,71.4,4.44
95970,Colusa,494.0,172.0,82692.0,8.2,0.0,22.3,45.2,1.3862943611198906,61.63,2.29,30.8,4.0,607.0,0.66,0.82,0.16,4.69,7.6,59.3,19.41
95971,Plumas,6288.0,2138.0,83571.0,20.4,0.5,8.1,49.5,3.173878458937465,66.04,2.25,27.1,23.9,6856.0,0.51,2.3,0.44,5.07,8.1,57.48,3.17
95973,Butte,37977.0,15024.0,92228.0,40.8,4.8,18.5,37.7,3.7727609380946383,63.54,2.02,30.7,43.5,30880.0,2.0,5.69,0.97,8.57,7.42,54.13,14.97
95974,Butte,93.0,59.0,,36.6,0.0,0.0,76.1,1.4586150226995167,100.0,2.0,0.0,4.3,438.0,0.68,2.28,0.0,5.26,7.38,100.0,18.0
95975,Nevada,1615.0,649.0,74954.0,21.6,0.4,0.0,38.9,4.361823927356363,83.82,2.37,44.5,78.4,1693.0,2.19,4.49,1.24,12.8,7.82,80.59,8.03
95977,Yuba,1738.0,660.0,100909.0,18.1,4.4,13.3,43.1,2.833213344056216,97.88,2.82,34.4,17.0,1622.0,1.66,4.56,0.8,10.37,7.95,94.39,19.41
95978,Butte,283.0,65.0,56250.0,7.1,0.0,10.2,12.9,2.9338568698359038,60.0,2.2,80.0,18.8,201.0,0.0,2.99,0.5,0.0,9.25,60.0,15.65
95979,Colusa,475.0,209.0,32321.0,14.7,1.1,11.6,60.5,-0.5108256237659907,63.16,1.93,17.7,0.6,476.0,0.63,3.99,0.42,2.33,7.77,48.33,29.66
95981,Plumas,60.0,28.0,,0.0,0.0,0.0,69.5,-0.5108256237659907,100.0,1.29,0.0,0.6,84.0,0.0,2.38,0.0,0.0,8.15,100.0,34.48
95982,Sutter,2971.0,1120.0,96786.0,22.3,4.3,17.5,41.1,3.2308043957334744,78.93,2.53,34.4,25.3,3269.0,0.95,2.78,0.4,5.21,7.34,75.54,14.1
95983,Plumas,360.0,154.0,51818.0,21.2,0.0,45.3,50.6,0.1823215567939546,58.44,2.29,7.1,1.2,527.0,0.95,2.28,0.38,6.98,8.05,29.87,25.05
95984,Plumas,209.0,100.0,,0.0,0.0,0.0,59.0,0.9162907318741551,75.0,2.09,0.0,2.5,98.0,1.02,1.02,0.0,10.0,7.72,52.0,19.63
95986,Nevada,110.0,42.0,,7.3,0.0,0.0,61.4,1.62924053973028,61.9,1.38,0.0,5.1,120.0,0.0,4.17,0.0,0.0,8.64,54.76,19.66
95987,Colusa,6489.0,2010.0,92337.0,16.8,0.0,77.7,32.2,2.0014800002101243,54.98,2.36,52.6,7.4,5924.0,0.71,2.77,0.19,4.63,7.78,52.59,13.32
95988,Glenn,9060.0,3082.0,78913.0,19.0,5.0,33.4,34.9,2.424802725718295,56.65,2.23,32.3,11.3,7733.0,0.65,2.51,0.34,4.65,7.88,50.84,5.33
95991,Sutter,42490.0,14638.0,64853.0,17.3,12.1,40.7,34.0,5.974572679437764,48.27,1.89,38.1,393.3,31040.0,1.49,4.38,0.42,7.73,7.65,43.54,10.99
95993,Sutter,38957.0,12792.0,89684.0,24.7,25.1,22.8,38.6,5.130490255904535,66.82,2.29,35.1,169.1,32797.0,2.3,5.01,0.6,8.84,7.1,64.05,8.26
96001,Shasta,34109.0,13008.0,70594.0,28.3,2.0,10.2,40.9,4.991792206294776,60.43,1.92,28.7,147.2,27275.0,2.05,5.61,1.02,9.46,7.46,58.21,6.94
96002,Shasta,34023.0,12929.0,74230.0,22.3,5.9,13.3,38.5,6.085182550981734,61.51,1.98,30.6,439.3,26629.0,1.56,4.86,0.65,8.39,7.56,55.22,3.1
96003,Shasta,44068.0,18125.0,71801.0,27.4,4.1,10.6,40.6,4.141546163706395,58.68,1.89,23.1,62.9,35064.0,1.61,4.94,0.68,7.57,7.64,47.9,15.07
96006,Lassen,513.0,164.0,41765.0,28.0,0.6,3.7,61.0,0.1823215567939546,88.41,2.59,13.4,1.2,648.0,0.15,1.7,0.31,0.0,7.53,79.88,43.37
96007,Shasta,25009.0,9824.0,65000.0,16.3,3.2,15.0,39.9,4.273884476054178,70.15,2.01,31.2,71.8,19663.0,0.8,3.6,0.28,4.84,7.81,58.15,0.96
96008,Shasta,1086.0,427.0,94044.0,25.0,0.0,8.7,50.4,2.4336133554004498,85.48,2.18,21.5,11.4,1586.0,0.69,3.15,0.76,5.0,7.93,79.39,23.09
96009,Lassen,380.0,135.0,50950.0,26.7,3.2,5.3,26.8,-0.35667494393873245,80.74,2.46,32.6,0.7,651.0,0.46,0.92,0.0,0.0,8.31,80.74,51.04
96010,Trinity,119.0,11.0,,64.7,5.0,24.4,9.6,-2.3025850929940455,100.0,2.0,45.5,0.1,165.0,0.61,3.03,0.61,0.0,9.12,45.45,32.99
96011,Shasta,157.0,62.0,24583.0,14.5,1.3,7.0,56.1,-1.6094379124341003,67.74,2.61,16.1,0.2,98.0,1.02,2.04,0.0,0.0,8.49,37.1,31.13
96013,Shasta,3929.0,1648.0,52065.0,8.5,0.2,6.0,47.5,1.8718021769015913,63.23,1.87,24.9,6.5,3307.0,0.39,2.03,0.24,2.3,7.76,60.68,10.21
96014,Siskiyou,285.0,110.0,,10.2,0.0,0.0,52.4,-0.2231435513142097,70.91,2.87,53.6,0.8,252.0,0.4,2.78,0.0,0.0,8.59,70.91,33.84
96015,Modoc,523.0,136.0,44894.0,33.6,15.3,18.0,73.5,-0.2231435513142097,83.09,3.08,0.0,0.8,363.0,0.55,1.93,0.83,3.45,7.9,65.44,29.78
96016,Shasta,297.0,139.0,52137.0,24.8,0.0,3.4,66.4,1.0296194171811581,79.86,1.89,13.7,2.8,370.0,0.27,2.43,0.0,3.23,7.97,79.86,8.38
96017,Shasta,132.0,68.0,46500.0,30.7,1.5,10.6,67.1,-1.2039728043259361,70.59,1.98,17.6,0.3,116.0,2.59,0.86,0.86,20.0,7.77,70.59,11.52
96019,Shasta,10413.0,3970.0,60972.0,13.8,3.9,9.0,39.5,5.883600901232037,62.67,1.98,31.2,359.1,7654.0,0.94,3.97,0.6,5.4,7.84,56.6,4.14
96020,Plumas,2404.0,1084.0,82123.0,26.0,0.0,14.6,59.3,3.1135153092103742,83.12,2.16,16.8,22.5,3066.0,0.26,1.7,0.23,1.58,7.8,75.18,54.55
96021,Tehama,15076.0,5219.0,58125.0,12.9,3.0,50.7,36.3,3.1780538303479458,65.57,2.13,33.1,24.0,14069.0,0.57,3.09,0.33,3.62,7.99,49.7,5.68
96022,Tehama,16497.0,6019.0,87220.0,22.1,2.5,11.2,42.4,3.261935314328648,77.69,2.23,31.5,26.1,14160.0,1.05,4.05,0.46,4.53,7.65,70.34,14.76
96023,Siskiyou,1128.0,500.0,36014.0,10.8,1.2,32.4,39.4,0.47000362924573563,70.2,1.87,28.2,1.6,899.0,0.11,1.45,0.0,2.22,8.5,63.2,63.03
96024,Trinity,1029.0,392.0,46964.0,18.5,0.0,12.6,54.8,0.7884573603642703,69.9,1.49,13.8,2.2,992.0,1.01,3.02,1.01,5.88,8.03,55.61,16.51
96025,Siskiyou,2150.0,1031.0,43714.0,22.6,1.5,12.2,51.4,2.2082744135228043,66.44,1.9,21.0,9.1,2120.0,0.66,2.78,0.28,4.63,8.35,59.75,3.43
96027,Siskiyou,1872.0,794.0,69559.0,30.6,0.8,9.9,52.3,0.4054651081081644,79.09,2.37,25.3,1.5,2364.0,0.38,2.45,0.17,2.75,7.79,73.68,49.76
96028,Shasta,1667.0,605.0,61851.0,18.5,0.0,21.9,48.5,1.33500106673234,71.57,2.2,32.4,3.8,1275.0,0.47,2.27,0.16,2.73,7.77,65.95,15.77
96029,Tehama,117.0,35.0,,22.9,0.0,19.7,37.5,0.26236426446749106,82.86,2.67,45.7,1.3,152.0,0.66,2.63,0.0,0.0,8.29,71.43,23.86
96031,Siskiyou,70.0,43.0,35250.0,34.3,0.0,0.0,69.5,-2.3025850929940455,79.07,1.47,2.3,0.1,109.0,0.0,4.59,0.92,0.0,8.89,62.79,44.26
96032,Siskiyou,2629.0,1088.0,69953.0,20.7,0.4,9.0,44.1,0.7884573603642703,71.42,2.31,31.6,2.2,2613.0,0.46,2.14,0.27,4.59,7.8,60.39,28.43
96033,Shasta,245.0,101.0,41875.0,15.8,5.7,7.3,60.1,-0.35667494393873245,82.18,1.74,23.8,0.7,328.0,0.61,3.05,0.0,4.35,8.26,36.63,20.76
96034,Siskiyou,325.0,144.0,56875.0,30.2,0.0,0.9,45.0,0.09531017980432493,81.25,2.34,26.4,1.1,315.0,0.32,2.22,0.63,3.85,8.04,70.83,19.21
96035,Tehama,3968.0,1535.0,51336.0,19.1,0.0,46.8,39.1,3.490428515390098,63.0,1.93,42.6,32.8,2803.0,0.54,2.6,0.18,4.37,8.08,48.66,13.46
96037,Siskiyou,131.0,63.0,,21.4,0.0,0.0,45.7,2.468099531471619,100.0,3.11,0.0,11.8,434.0,0.23,1.61,0.23,3.12,7.66,100.0,29.25
96038,Siskiyou,399.0,209.0,58787.0,19.9,0.0,3.8,53.6,2.163323025660538,72.25,2.45,10.0,8.7,769.0,0.13,1.56,0.39,2.33,8.2,67.94,12.93
96039,Siskiyou,647.0,306.0,40333.0,20.3,1.1,9.6,59.2,-0.916290731874155,57.19,1.77,13.4,0.4,911.0,0.11,1.65,0.0,0.0,7.36,38.24,49.15
96040,Shasta,88.0,39.0,,0.0,0.0,25.0,67.6,-1.2039728043259361,100.0,2.64,0.0,0.3,238.0,0.42,1.68,0.84,4.76,7.6,82.05,23.15
96041,Trinity,3413.0,1124.0,46914.0,18.1,8.9,8.3,60.0,1.3862943611198906,64.68,1.9,9.7,4.0,2314.0,0.39,2.03,0.13,2.86,8.6,56.23,31.45
96044,Siskiyou,1181.0,499.0,55750.0,14.1,2.5,10.5,45.8,1.1631508098056809,75.75,2.05,25.5,3.2,961.0,0.73,3.54,0.21,3.12,8.09,49.7,24.03
96046,Trinity,410.0,39.0,,0.0,0.0,0.0,62.3,-0.10536051565782628,84.62,3.23,0.0,0.9,242.0,0.83,4.55,0.41,10.0,8.69,84.62,42.48
96047,Shasta,857.0,381.0,119922.0,20.2,0.8,8.1,54.5,0.47000362924573563,85.04,2.55,14.4,1.6,762.0,1.05,4.07,0.92,4.0,7.31,68.77,27.5
96048,Trinity,1197.0,327.0,63199.0,20.2,0.3,3.4,48.6,1.0986122886681098,72.48,2.06,6.4,3.0,698.0,1.0,3.87,0.29,10.87,8.1,64.22,15.27
96050,Siskiyou,369.0,217.0,36450.0,20.1,4.6,2.7,68.7,-0.6931471805599453,88.94,2.04,2.3,0.5,361.0,0.28,1.66,0.0,0.0,8.45,60.83,28.23
96051,Shasta,885.0,476.0,63000.0,22.7,0.5,11.5,63.4,0.0,88.03,2.12,3.6,1.0,1082.0,1.39,3.23,0.28,6.17,7.9,63.03,5.37
96052,Trinity,2817.0,675.0,56734.0,9.8,0.9,9.5,33.6,2.624668592163159,81.04,2.22,34.5,13.8,1481.0,1.08,3.11,0.41,9.57,8.09,55.56,9.58
96054,Modoc,242.0,119.0,71917.0,10.0,0.0,1.2,56.9,-0.35667494393873245,94.96,2.25,8.4,0.7,347.0,0.0,2.02,0.0,0.0,8.18,73.11,51.69
96055,Tehama,3404.0,1447.0,53657.0,16.7,1.3,34.0,42.1,3.0349529867072724,67.31,2.1,23.6,20.8,3407.0,0.5,3.58,0.41,3.02,7.92,47.82,18.56
96056,Lassen,1535.0,627.0,88359.0,32.6,8.9,7.3,53.0,0.5306282510621704,95.22,2.59,18.5,1.7,1727.0,0.52,2.61,0.23,3.9,7.78,80.06,30.47
96057,Siskiyou,1076.0,528.0,46250.0,23.8,1.1,6.2,60.6,0.26236426446749106,77.46,1.9,11.6,1.3,1596.0,0.31,2.01,0.56,1.92,8.04,70.08,28.87
96058,Siskiyou,706.0,202.0,46196.0,9.9,3.4,53.0,40.1,-0.5108256237659907,64.36,1.79,27.7,0.6,639.0,0.31,1.72,0.16,5.26,8.55,42.57,50.74
96059,Tehama,731.0,239.0,,4.9,4.0,38.3,34.5,1.2809338454620642,59.83,2.01,36.8,3.6,470.0,0.64,3.19,0.21,2.0,7.61,54.39,38.7
96061,Tehama,38.0,38.0,,0.0,0.0,0.0,,-1.2039728043259361,0.0,2.0,0.0,0.3,31.0,6.45,0.0,0.0,66.67,8.82,0.0,63.28
96062,Shasta,1074.0,393.0,110781.0,25.4,0.0,5.0,46.5,1.7227665977411035,86.26,2.89,24.2,5.6,1083.0,1.02,4.62,1.11,2.73,7.54,76.59,22.86
96063,Tehama,107.0,60.0,85455.0,55.2,11.2,0.0,48.6,1.252762968495368,18.33,1.38,25.0,3.5,101.0,0.99,1.98,0.0,0.0,6.98,18.33,55.93
96064,Siskiyou,4696.0,1819.0,59602.0,17.4,1.0,10.5,44.4,1.308332819650179,76.64,2.25,30.0,3.7,4591.0,0.37,2.4,0.37,3.42,7.96,61.68,21.85
96065,Shasta,346.0,148.0,65000.0,33.4,0.0,23.4,59.7,0.47000362924573563,87.84,2.54,12.2,1.6,328.0,0.0,2.44,0.61,0.0,8.19,79.73,22.22
96067,Siskiyou,7800.0,3715.0,63222.0,33.8,1.7,8.8,51.5,3.086486636822455,69.04,1.94,20.6,21.9,8538.0,1.29,5.0,0.74,7.23,7.84,58.25,4.16
96068,Lassen,152.0,12.0,,0.0,40.8,30.3,28.9,0.4054651081081644,41.67,1.33,33.3,1.5,70.0,0.0,0.0,0.0,0.0,9.5,33.33,40.65
96069,Shasta,1371.0,551.0,74107.0,17.4,0.7,20.9,49.5,1.7749523509116738,88.93,2.35,22.5,5.9,773.0,1.42,3.49,0.91,10.14,7.75,72.96,30.37
96071,Shasta,17.0,17.0,,0.0,0.0,0.0,,-2.3025850929940455,100.0,2.18,0.0,0.1,114.0,0.0,2.63,0.0,0.0,7.56,100.0,31.96
96073,Shasta,5633.0,1929.0,123237.0,41.7,0.3,4.8,42.8,3.914021008090819,93.47,2.59,35.3,50.1,5048.0,1.66,4.58,0.93,7.61,7.42,89.11,12.24
96074,Tehama,225.0,46.0,70455.0,0.6,6.2,25.3,37.6,-0.10536051565782628,97.83,2.71,39.1,0.9,111.0,0.0,2.7,0.0,0.0,7.95,82.61,34.11
96075,Tehama,330.0,144.0,66000.0,11.3,0.0,9.1,38.7,0.6418538861723947,22.92,1.25,0.0,1.9,223.0,0.0,0.45,1.35,0.0,8.04,6.25,36.98
96076,Trinity,140.0,63.0,26058.0,19.3,10.7,7.9,60.0,-1.2039728043259361,61.9,2.0,0.0,0.3,152.0,0.66,5.26,0.0,0.0,8.86,61.9,37.53
96080,Tehama,31149.0,12047.0,63365.0,19.4,1.3,19.3,40.2,2.975529566236472,63.92,1.9,35.0,19.6,24523.0,0.78,3.58,0.5,4.2,7.64,55.08,12.41
96084,Shasta,760.0,297.0,39141.0,11.8,5.4,13.0,47.3,0.9932517730102834,74.41,2.37,29.6,2.7,449.0,1.56,2.45,0.0,0.0,8.68,53.87,30.44
96085,Siskiyou,65.0,32.0,101667.0,23.6,3.1,0.0,59.6,-1.2039728043259361,100.0,1.31,12.5,0.3,54.0,1.85,1.85,0.0,0.0,7.71,90.62,34.4
96086,Siskiyou,307.0,139.0,55208.0,24.3,1.0,13.7,54.8,-0.6931471805599453,76.98,2.43,23.7,0.5,301.0,0.0,2.99,0.0,0.0,8.7,61.87,51.21
96087,Shasta,819.0,298.0,101447.0,31.4,0.0,1.7,47.7,1.3609765531356006,95.64,2.35,8.7,3.9,728.0,1.37,3.71,0.41,8.82,7.9,95.64,20.4
96088,Shasta,4552.0,2199.0,71494.0,18.3,0.3,8.5,60.2,2.3978952727983707,89.18,2.12,12.2,11.0,4381.0,1.0,3.31,0.39,5.33,7.82,72.67,35.34
96090,Tehama,395.0,181.0,67614.0,13.7,0.0,28.9,50.6,4.73356340075649,70.72,2.16,20.4,113.7,357.0,0.84,2.52,0.28,7.69,8.34,68.51,12.01
96091,Trinity,761.0,329.0,59432.0,32.4,0.3,0.9,67.1,-0.5108256237659907,97.26,2.12,1.8,0.6,931.0,0.32,2.15,0.32,3.03,7.44,93.31,37.01
96092,Tehama,511.0,160.0,41455.0,19.9,0.0,43.6,54.5,1.3862943611198906,86.25,2.24,27.5,4.0,424.0,0.71,2.12,0.47,2.7,8.32,44.38,16.09
96093,Trinity,3626.0,1555.0,72793.0,22.9,1.1,3.8,58.5,3.1654750481410856,77.88,2.07,2.5,23.7,4496.0,0.6,2.82,0.58,4.65,7.99,68.36,4.28
96094,Siskiyou,6674.0,2760.0,65139.0,24.2,3.9,16.1,48.3,2.322387720290225,69.71,1.95,22.3,10.2,6742.0,0.98,3.54,0.49,5.9,7.8,68.37,13.46
96096,Shasta,717.0,323.0,60547.0,19.6,0.0,14.9,57.8,0.8754687373538999,86.07,2.37,10.2,2.4,741.0,1.08,2.97,0.4,3.57,7.89,64.09,35.96
96097,Siskiyou,10220.0,4378.0,47105.0,20.1,0.3,12.3,41.3,3.0301337002713233,63.89,1.83,25.9,20.7,9690.0,0.49,2.09,0.18,3.29,7.83,55.23,4.24
96101,Modoc,4868.0,1870.0,57117.0,21.4,0.2,12.1,44.8,1.1631508098056809,71.76,1.95,21.3,3.2,5465.0,0.15,1.7,0.31,0.99,7.98,62.57,4.85
96103,Plumas,1301.0,631.0,66725.0,29.7,0.0,2.1,68.0,1.3862943611198906,94.14,1.84,10.5,4.0,1976.0,0.51,2.48,0.3,3.8,7.57,80.35,16.43
96104,Modoc,883.0,364.0,51484.0,16.2,1.0,8.8,54.4,0.47000362924573563,72.25,2.22,25.5,1.6,757.0,0.26,2.25,0.13,1.79,7.82,62.91,35.92
96105,Plumas,493.0,207.0,,22.1,0.0,0.0,43.7,-0.2231435513142097,88.89,2.13,38.2,0.8,522.0,0.19,0.77,0.19,0.0,8.33,76.81,34.31
96106,Plumas,359.0,134.0,,30.8,0.0,0.0,32.3,1.8082887711792655,52.24,1.56,34.3,6.1,662.0,1.06,3.02,0.6,5.97,7.47,52.24,10.13
96107,Mono,668.0,293.0,45605.0,34.8,5.8,26.3,41.4,1.0647107369924282,61.09,1.89,15.4,2.9,802.0,0.75,1.87,0.0,4.35,7.45,49.15,4.19
96108,Modoc,103.0,39.0,,41.2,0.0,0.0,48.1,-1.6094379124341003,66.67,3.09,38.5,0.2,160.0,0.62,1.25,0.0,5.26,6.94,66.67,32.07
96109,Lassen,1182.0,414.0,50556.0,16.4,3.2,14.1,42.3,0.8329091229351039,92.03,2.33,20.3,2.3,788.0,0.89,1.52,0.0,7.89,8.48,60.87,39.46
96110,Modoc,82.0,63.0,69250.0,37.8,0.0,0.0,78.4,-1.6094379124341003,85.71,2.37,0.0,0.2,125.0,0.0,3.2,0.0,0.0,8.18,85.71,44.95
96111,Nevada,22.0,13.0,,0.0,0.0,0.0,76.7,-1.2039728043259361,100.0,2.0,0.0,0.3,78.0,3.85,2.56,0.0,27.27,7.26,100.0,19.78
96112,Modoc,172.0,59.0,36750.0,35.2,0.0,9.3,50.5,-0.6931471805599453,59.32,1.39,11.9,0.5,212.0,0.0,2.83,0.0,0.0,8.69,50.85,55.42
96113,Lassen,2310.0,350.0,54922.0,9.4,1.5,32.1,37.3,4.894850261102546,47.14,1.98,25.1,133.6,700.0,0.0,1.43,0.14,0.0,8.1,45.14,45.74
96114,Lassen,2797.0,1182.0,70000.0,14.4,0.4,12.4,52.7,2.7536607123542622,75.38,2.29,15.7,15.7,3107.0,0.35,1.51,0.26,3.52,7.75,58.71,20.34
96115,Modoc,109.0,65.0,69583.0,42.9,0.0,0.0,61.6,-1.2039728043259361,96.92,2.64,12.3,0.3,166.0,0.0,0.6,0.0,0.0,9.39,90.77,40.89
96116,Modoc,0.0,0.0,,0.0,0.0,0.0,,,,,0.0,0.0,221.0,0.0,0.0,0.0,0.0,8.58,,28.31
96117,Lassen,249.0,81.0,101250.0,12.5,0.0,22.1,33.0,-1.2039728043259361,66.67,1.76,48.1,0.3,307.0,0.33,1.95,0.33,0.0,7.91,38.27,37.62
